Product_id,categories,sub_categories,Product Name,Price,Image
10937,Tvs,samsungTV,138 cm (55 inches) 4K Ultra HD Smart QLED,79990.0,https://www.amazon.in/images/I/81dWRDhhDbL._AC_UY218_.jpg
10938,Tvs,samsungTV,108 cm (43 inches) 4K Ultra HD Smart LED,45990.0,https://www.amazon.in/images/I/81pD9JuPrLL._AC_UY218_.jpg
10939,Tvs,samsungTV,iFFALCON 147 cm (58 inches) 4K Ultra HD Smart LED Google,30999.0,https://www.amazon.in/images/I/714OTuxxnfL._AC_UY218_.jpg
10940,Tvs,samsungTV,Acer 139 cm (55 inches) V Series 4K Ultra HD Smart QLED Google,42999.0,https://www.amazon.in/images/I/61jlafY0nyL._AC_UY218_.jpg
10941,Speakers,Skullcandy,Skullcandy Jib Wired in-Earphone with Mic (Black) (S2DUYK-343),699.0,https://www.amazon.in/images/I/61Tf7Aqx7LL._AC_UY218_.jpg
10942,Speakers,Skullcandy,Skullcandy Jib True 2 Wireless in-Ear Earbuds - Black,3298.0,https://www.amazon.in/images/I/61h5ALBhEtL._AC_UY218_.jpg
10943,Speakers,Skullcandy,Skullcandy Dime 2 in-Ear True Wireless Earbuds with Mic (Black),2699.0,https://www.amazon.in/images/I/61M8OEARTkL._AC_UY218_.jpg
10944,Speakers,Skullcandy,Skullcandy Mod True Wireless in-Ear Earbuds - Light Gray Blue,5498.0,https://www.amazon.in/images/I/51Wix6SM5IL._AC_UY218_.jpg
10945,Speakers,Skullcandy,Skullcandy Hesh EVO Over Ear True Black.,7498.0,https://www.amazon.in/images/I/7132xJGhhxL._AC_UY218_.jpg
10946,Speakers,Skullcandy,Skullcandy Jib Plus Wireless in-Earphone with Mic (Black) (S2JPW-M003),1399.0,https://www.amazon.in/images/I/61cslxK5CYL._AC_UY218_.jpg
10947,Speakers,Skullcandy,"Skullcandy Grind True Wireless in-Ear Bluetooth Earbuds Compatible with iPhone and Android Charging Case and Microphone Great for Gym,Sports,and Gaming IP55 Water Dust Resistant - Light Gray Blue",7299.0,https://www.amazon.in/images/I/61RYNMc1cFL._AC_UY218_.jpg
10948,Speakers,Skullcandy,Skullcandy Push Active Bluetooth Truly Wireless in Ear Earbuds with Mic with 44 Hours Total Battery & Ip55 Sweat and Water Resistant (True Black/Orange),7299.0,https://www.amazon.in/images/I/717CyBc08DL._AC_UY218_.jpg
10949,Speakers,Skullcandy,"Skullcandy Hesh ANC Wireless Over-Ear Headphones, Active Noise Cancelling, Wireless Charging 22 Hours Battery Life - Mob White",9999.0,https://www.amazon.in/images/I/711qmgbZ7vL._AC_UY218_.jpg
10950,Speakers,Skullcandy,Skullcandy Hesh ANC Bluetooth Wireless Over-Ear Headphones with Mic (Black),8998.0,https://www.amazon.in/images/I/81PWWZquukL._AC_UY218_.jpg
10951,Speakers,Skullcandy,Skullcandy Push Active True Wireless in Ear Earbuds with 44 Hours Total Battery & IP55 Sweat and Water Resistant (Light Gray Blue),7299.0,https://www.amazon.in/images/I/71ZkIyMZXnL._AC_UY218_.jpg
10952,Speakers,Skullcandy,Skullcandy Jib True 2 Wireless in-Ear Earbuds - Chill Gray,3298.0,https://www.amazon.in/images/I/61jOhE6u6ML._AC_UY218_.jpg
10953,Speakers,Skullcandy,Skullcandy Crusher Evo Wireless Over-Ear-Headphone with Rapid Charge Personal Sound App and Built-in Tile Finding Technology with mic (Black),15498.0,https://www.amazon.in/images/I/71I0lybSq+L._AC_UY218_.jpg
10954,Speakers,Skullcandy,Skullcandy Jib (S2DUY-L675) Wired In Ear Earphone with Mic (Green),610.0,https://www.amazon.in/images/I/618U83OySNL._AC_UY218_.jpg
10955,Speakers,Skullcandy,Skullcandy Jib Wired In-Earphone with Mic (White/Black),689.0,https://www.amazon.in/images/I/51jcPmnjEDL._AC_UY218_.jpg
10956,Earphones,Noiseearbuds,"Noise Newly Launched Buds VS106 Truly Wireless in-Ear Earbuds with 50H Playtime, Quad Mic with ENC, Instacharge(10 min=200 min),Ultra-Low Latency(up to 40ms), 10mm Driver, and BT v5.3 (Sky Blue)",1299.0,https://www.amazon.in/images/I/51AYq62pcSL._AC_UY218_.jpg
10957,Earphones,Noiseearbuds,"Noise Buds Connect Truly Wireless in Ear Earbuds with 50H Playtime, Quad Mic with ENC, Instacharge(10 min=120 min), 13mm Driver, Hyper Sync, and BT v5.2 (Carbon Black)",1499.0,https://www.amazon.in/images/I/51hr-iGexrL._AC_UY218_.jpg
10959,Earphones,Noiseearbuds,"Noise Newly Launched Buds VS104 Max Truly Wireless in-Ear Earbuds with ANC(Upto 25dB), 45H Playtime, Quad Mic with ENC, Instacharge(10 min=180 min), 13mm Driver, BT v5.3 (Silver Grey)",1799.0,https://www.amazon.in/images/I/61avh1xd+vL._AC_UY218_.jpg
10960,Earphones,Noiseearbuds,"Noise Buds Connect Truly Wireless in Ear Earbuds with 50H Playtime, Quad Mic with ENC, Instacharge(10 min=120 min), 13mm Driver, Hyper Sync, and BT v5.2 (Carbon Black)",1499.0,https://www.amazon.in/images/I/51hr-iGexrL._AC_UY218_.jpg
10961,Earphones,Noiseearbuds,"Noise Buds VS201 V3 in-Ear Truly Wireless Earbuds with 60H of Playtime, Dual Equalizer, Full Touch Control, Mic, BTv5.1 (Matte Black)",1199.0,https://www.amazon.in/images/I/61CDpUhqdwL._AC_UY218_.jpg
10962,Earphones,Noiseearbuds,"Noise Newly Launched Buds VS104 Max Truly Wireless in-Ear Earbuds with ANC(Upto 25dB), 45H Playtime, Quad Mic with ENC, Instacharge(10 min=180 min), 13mm Driver, BT v5.3 (Rose Gold)",1799.0,https://www.amazon.in/images/I/51G7gUPZ8XL._AC_UY218_.jpg
10963,Earphones,Noiseearbuds,"Noise Buds VS201 V3 in-Ear Truly Wireless Earbuds with 60H of Playtime, Dual Equalizer, Full Touch Control, Mic, BTv5.1 (Ivory White)",1199.0,https://www.amazon.in/images/I/51Xc8p1GCuL._AC_UY218_.jpg
10964,Earphones,Noiseearbuds,"OnePlus Nord Buds 2r True Wireless in Ear Earbuds with Mic, 12.4mm Drivers, Playback:Upto 38hr case,4-Mic Design, IP55 Rating [Deep Grey]. @INR 1999 with Bank Offer",2199.0,https://www.amazon.in/images/I/51oMWaW7tKL._AC_UY218_.jpg
10965,Earphones,Noiseearbuds,"Noise Buds VS104 Pro Truly Wireless Earbuds with 40H of Playtime, Quad Mic with ENC, Instacharge(10 min=150 min), 14.2mm Driver, Hyper Sync, BT v5.3 (Mint Green)",1599.0,https://www.amazon.in/images/I/51YAZhd080L._AC_UY218_.jpg
10966,Earphones,Noiseearbuds,"Noise Buds VS201 V3 in-Ear Truly Wireless Earbuds with 60H of Playtime, Dual Equalizer, Full Touch Control, Mic, BTv5.1 (Matte Black)",1199.0,https://www.amazon.in/images/I/61CDpUhqdwL._AC_UY218_.jpg
10967,Earphones,Noiseearbuds,"Noise Buds VS402 in-Ear Truly Wireless Earbuds with 50H of Playtime, Low Latency, Quad Mic with ENC, Instacharge(10 min=120 min),10mm Driver, BT v5.3, Breathing LED Lights (Neon Black)",1699.0,https://www.amazon.in/images/I/610b8Za+PtL._AC_UY218_.jpg
10968,Earphones,Noiseearbuds,"Noise Newly Launched  Buds Venus Truly Wireless in-Ear Earbuds with ANC(Upto 30dB), 40H Playtime, Quad Mic with ENC, Instacharge(10 min=120 min), Low Latency(up to 45ms),10mm Driver (Cosmic Black)",1899.0,https://www.amazon.in/images/I/51S-iOyy7iL._AC_UY218_.jpg
10969,Earphones,Noiseearbuds,"Noise Buds VS201 V3 in-Ear Truly Wireless Earbuds with 60H of Playtime, Dual Equalizer, Full Touch Control, Mic, BTv5.1 (Forest Green)",1199.0,https://www.amazon.in/images/I/616GkyW-+1L._AC_UY218_.jpg
10970,Earphones,Noiseearbuds,"Noise Newly Launched Buds VS401 in-Ear Truly Wireless Earbuds with 50H of Playtime, Low Latency(up-to 50ms), Quad Mic with ENC, Instacharge(10 min=200 min),10mm Driver, BT v5.3(Jet Black)",1399.0,https://www.amazon.in/images/I/51ReAqfSbsL._AC_UY218_.jpg
10971,Earphones,Noiseearbuds,"boAt Airdopes Atom 81 True Wireless Earbuds with Upto 50H Playtime, Quad Mics ENx™ Tech, 13MM Drivers,Super Low Latency(50ms), ASAP™ Charge, BT v5.3(Aero Blue)",1199.0,https://www.amazon.in/images/I/61UNx5wEJpL._AC_UY218_.jpg
10972,Earphones,Noiseearbuds,"Noise Newly Launched Buds VS104 Max Truly Wireless in-Ear Earbuds with ANC(Upto 25dB), 45H Playtime, Quad Mic with ENC, Instacharge(10 min=180 min), 13mm Driver, BT v5.3 (Jet Black)",1799.0,https://www.amazon.in/images/I/51er9Ld6CtL._AC_UY218_.jpg
10973,Earphones,Noiseearbuds,"Noise Beads Bluetooth Truly Wireless in Ear Earbuds with Mic, 18 Hours of Playtime, Metallic Finish, Hypersync, Full Touch Controls, IPX5 (Pearl White)",1299.0,https://www.amazon.in/images/I/519RmyOn+PL._AC_UY218_.jpg
10974,Earphones,Noiseearbuds,"Noise Buds Connect Truly Wireless in Ear Earbuds with 50H Playtime, Quad Mic with ENC, Instacharge(10 min=120 min), 13mm Driver, Hyper Sync, and BT v5.2 (Ivory White)",1499.0,https://www.amazon.in/images/I/51pGNUleD0L._AC_UY218_.jpg
10975,Earphones,Noiseearbuds,"Noise Buds Smart Truly Wireless in Ear Earbuds with 18H Playtime,10mm Driver, Full Touch Control, Hyper Sync, and BT v5.0 (Pearl White)",1299.0,https://www.amazon.in/images/I/41NM+K6d4sL._AC_UY218_.jpg
10976,Earphones,Noiseearbuds,"Noise Newly Launched Buds VS104 Max Truly Wireless in-Ear Earbuds with ANC(Upto 25dB), 45H Playtime, Quad Mic with ENC, Instacharge(10 min=180 min), 13mm Driver, BT v5.3 (Silver Grey)",1799.0,https://www.amazon.in/images/I/61avh1xd+vL._AC_UY218_.jpg
10977,Earphones,Noiseearbuds,"Noise Buds VS104 Pro Truly Wireless Earbuds with 40H of Playtime, Quad Mic with ENC, Instacharge(10 min=150 min), 14.2mm Driver, Hyper Sync, BT v5.3 (Jet Black)",1599.0,https://www.amazon.in/images/I/31CzC1KxSsL._AC_UY218_.jpg
10978,Earphones,Realmebuds,"realme TechLife Buds T100 Bluetooth Truly Wireless in Ear Earbuds with mic, AI ENC for Calls, Google Fast Pair, 28 Hours Total Playback with Fast Charging and Low Latency Gaming Mode (Black)",1399.0,https://www.amazon.in/images/I/61UW9gEiOSL._AC_UY218_.jpg
10979,Earphones,Realmebuds,"realme TechLife Buds T100 Bluetooth Truly Wireless in Ear Earbuds with mic, AI ENC for Calls, Google Fast Pair, 28 Hours Total Playback with Fast Charging and Low Latency Gaming Mode (Blue)",1499.0,https://www.amazon.in/images/I/61UW9gEiOSL._AC_UY218_.jpg
10980,Earphones,Realmebuds,"realme Buds Air 3 True Wireless in-Ear Earbuds with 42dB Active Noise Cancellation (ANC), Dual Device Pairing and 30 hrs Playtime with Fast Charging (Galaxy White)",3999.0,https://www.amazon.in/images/I/61UW9gEiOSL._AC_UY218_.jpg
10981,Earphones,Realmebuds,"realme Buds Air 3 True Wireless in-Ear Earbuds with 42dB Active Noise Cancellation (ANC), Dual Device Pairing and 30 hrs Playtime with Fast Charging (Starry Blue)",3799.0,https://www.amazon.in/images/I/61UW9gEiOSL._AC_UY218_.jpg
10982,Earphones,Realmebuds,"realme Buds Air 3 Neo True Wireless in-Ear Earbuds with Mic, 30 hrs Playtime with Fast Charging and Dolby Atmos Support (Starry Blue)",1999.0,https://www.amazon.in/images/I/61UW9gEiOSL._AC_UY218_.jpg
10983,Earphones,Realmebuds,"realme Buds Air 2 True Wireless in Ear Earbuds with Active Noise Cancellation (ANC), Super Low Latency Gaming Mode, Smart Wear Detection, Fast Charging & Up to 25Hrs Playtime (Closer Green)",3299.0,https://www.amazon.in/images/I/61UW9gEiOSL._AC_UY218_.jpg
10984,Earphones,Realmebuds,"realme Buds Air 3S Bluetooth Truly Wireless in Ear Earbuds, 11mm Triple Titanium Driver, with Mic AI ENC for Calls, Dual Device Pairing, 30hrs Total Playback with Fast Charging (Bass Black)",2499.0,https://www.amazon.in/images/I/61UW9gEiOSL._AC_UY218_.jpg
10985,Earphones,Realmebuds,"realme Buds Wireless 2S-Green,in-Ear",1499.0,https://www.amazon.in/images/I/61UW9gEiOSL._AC_UY218_.jpg
10986,Earphones,Realmebuds,"realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC, Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming,Dual Device Connection (Black)",1900.0,https://www.amazon.in/images/I/61UW9gEiOSL._AC_UY218_.jpg
10987,Earphones,Realmebuds,"realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC, Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming,Dual Device Connection (White)",1799.0,https://www.amazon.in/images/I/61UW9gEiOSL._AC_UY218_.jpg
10988,Earphones,Realmebuds,"realme Buds Wireless 2 Neo Bluetooth in Ear Earphones with Mic, Fast Charging & Up to 17Hrs Playtime (Black)",1299.0,https://www.amazon.in/images/I/61UW9gEiOSL._AC_UY218_.jpg
10989,Earphones,Realmebuds,"realme Buds Wireless 2 Neo Bluetooth in Ear Earphones with Mic, Fast Charging & Up to 17Hrs Playtime (Blue)",1299.0,https://www.amazon.in/images/I/61UW9gEiOSL._AC_UY218_.jpg
10990,Earphones,Realmebuds,realme Buds 2 Wired in Ear Earphones with Mic (Green),599.0,https://www.amazon.in/images/I/61UW9gEiOSL._AC_UY218_.jpg
10991,Earphones,Realmebuds,"realme Buds Wireless 2S in Ear Earphone with mic, Dual Device Switching & Type C Fast Charge & Up to 24Hrs Playtime, Bluetooth Headset Neckband (Black)",1499.0,https://www.amazon.in/images/I/61UW9gEiOSL._AC_UY218_.jpg
10992,Earphones,Realmebuds,"realme Buds Air 3S True Wireless in Ear Earbuds, 11mm Triple Titanium Driver, Quad Mic AI ENC for Calls, Dual Device Pairing, 30hrs Total Playback with Fast Charging (Bass White)",2499.0,https://www.amazon.in/images/I/61UW9gEiOSL._AC_UY218_.jpg
10993,Earphones,Realmebuds,realme Buds Classic Wired in Ear Earphones with Mic (Black),398.0,https://www.amazon.in/images/I/61JS7lF2aqL._AC_UY218_.jpg
10994,Mobiles,IQ Mobiles,"iQOO Neo 7 5G (Frost Blue, 12GB RAM, 256GB Storage) | Dimensity 8200, only 4nm Processor in The Segment | 50% Charge in 10 mins | Motion Control & 90 FPS Gaming",31999.0,https://www.amazon.in/images/I/61IiuWQcVjL._AC_UY218_.jpg
10995,Mobiles,IQ Mobiles,"iQOO Neo 7 5G (Interstellar Black, 12GB RAM, 256GB Storage) | Dimensity 8200, only 4nm Processor in The Segment| 50% Charge in 10 mins| Motion Control & 90 FPS Gaming",31999.0,https://www.amazon.in/images/I/61VbKHdE0rL._AC_UY218_.jpg
10996,Mobiles,IQ Mobiles,"iQOO Z6 Lite 5G (Stellar Green, 6GB RAM, 128GB Storage) with Charger | World's First Snapdragon 4 Gen 1 | Best in-Segment 120Hz Refresh Rate | Travel Adaptor Included in The Box",14499.0,https://www.amazon.in/images/I/71k3gOik46L._AC_UY218_.jpg
10997,Mobiles,IQ Mobiles,"iQOO Z7s 5G by vivo (Norway Blue, 8GB RAM, 128GB Storage) | Ultra Bright AMOLED Display | Snapdragon 695 5G 6nm Processor | 64 MP OIS Ultra Stable Camera | 44WFlashCharge",19999.0,https://www.amazon.in/images/I/61Aj6UW+yuL._AC_UY218_.jpg
10998,Mobiles,IQ Mobiles,"iQOO Z6 Pro 5G by vivo (Phantom Dusk, 6GB RAM, 128GB Storage) | Snapdragon 778G 5G | 66W FlashCharge | 1300 nits Peak Brightness | HDR10+",23999.0,https://www.amazon.in/images/I/71k3gOik46L._AC_UY218_.jpg
10999,Mobiles,IQ Mobiles,"iQOO Z7s 5G by vivo (Norway Blue, 6GB RAM, 128GB Storage) | Ultra Bright AMOLED Display | Snapdragon 695 5G 6nm Processor | 64 MP OIS Ultra Stable Camera | 44WFlashCharge",18989.0,https://www.amazon.in/images/I/712pLRfzDYL._AC_UY218_.jpg
11000,Mobiles,IQ Mobiles,"iQOO Neo 7 Pro 5G (Fearless Flame, 12GB RAM, 256GB Storage) | Snapdragon® 8+ Gen 1 | Independent Gaming Chip | Flagship 50MP OIS Camera | Premium Leather Design",37999.0,https://www.amazon.in/images/I/618gFHEnXUL._AC_UY218_.jpg
11001,Mobiles,IQ Mobiles,"iQOO 9 SE 5G (Space Fusion, 12GB RAM, 256GB Storage) | Qualcomm Snapdragon 888 | 66W Flash Charge",37990.0,https://www.amazon.in/images/I/611rQWZa5rL._AC_UY218_.jpg
11002,Mobiles,IQ Mobiles,"iQOO Neo 7 Pro 5G (Dark Storm, 8GB RAM, 128GB Storage) | Snapdragon® 8+ Gen 1 | Independent Gaming Chip | Flagship 50MP OIS Camera | AG Glass Design",34999.0,https://www.amazon.in/images/I/712pLRfzDYL._AC_UY218_.jpg
11003,Mobiles,IQ Mobiles,"iQOO Neo 7 Pro 5G (Fearless Flame, 8GB RAM, 128GB Storage) | Snapdragon® 8+ Gen 1 | Independent Gaming Chip | Flagship 50MP OIS Camera | Premium Leather Design",34999.0,https://www.amazon.in/images/I/51oW-QOqhaL._AC_UY218_.jpg
11004,Mobiles,IQ Mobiles,"iQOO Z7s 5G by vivo (Pacific Night, 8GB RAM, 128GB Storage) | Ultra Bright AMOLED Display | Snapdragon 695 5G 6nm Processor | 64 MP OIS Ultra Stable Camera | 44WFlashCharge",19999.0,https://www.amazon.in/images/I/61JS7lF2aqL._AC_UY218_.jpg
11005,Mobiles,IQ Mobiles,"iQOO Neo 7 5G (Frost Blue, 8GB RAM, 128GB Storage) | Dimensity 8200, only 4nm Processor in The Segment | 50% Charge in 10 mins | Motion Control & 90 FPS Gaming",27999.0,https://www.amazon.in/images/I/71ZeuCAbcSL._AC_UY218_.jpg
11006,Mobiles,IQ Mobiles,"iQOO 11 5G (Legend, 16GB RAM, 256 GB Storage) | Snapdragon ® 8 Gen 2 Mobile Platform| 2K E6 AMOLED Display | V2 Intelligent Display Chip",59999.0,https://www.amazon.in/images/I/616FcX9aiEL._AC_UY218_.jpg
11007,Mobiles,IQ Mobiles,"iQOO 9 Pro 5G (Dark Cruise, 8GB RAM, 256GB Storage) | Snapdragon 8 Gen 1 Mobile Processor | 120W FlashCharge",39990.0,https://www.amazon.in/images/I/51oW-QOqhaL._AC_UY218_.jpg
11008,Earphones,OnePlusBuds,"OnePlus Nord Buds 2r True Wireless in Ear Earbuds with Mic, 12.4mm Drivers, Playback:Upto 38hr case,4-Mic Design, IP55 Rating [Deep Grey]. @INR 1999 with Bank Offer",2199.0,https://www.amazon.in/images/I/61-ZYvldY+L._AC_UY218_.jpg
11009,Earphones,OnePlusBuds,"OnePlus Nord Buds 2 True Wireless in Ear Earbuds with Mic, Upto 25dB ANC 12.4mm Dynamic Titanium Drivers, Playback:Upto 36hr case, 4-Mic Design, IP55 Rating, Fast Charging [Thunder Gray]",2999.0,https://www.amazon.in/images/I/61Jw78HUL8L._AC_UY218_.jpg
11010,Earphones,OnePlusBuds,"OnePlus Nord Buds 2 True Wireless in Ear Earbuds with Mic, Upto 25dB ANC 12.4mm Dynamic Titanium Drivers, Playback:Upto 36hr case, 4-Mic Design, IP55 Rating, Fast Charging [Lightning White]",2999.0,https://www.amazon.in/images/I/51AMqyp+sfL._AC_UY218_.jpg
11011,Earphones,OnePlusBuds,"OnePlus Buds Z2 Bluetooth Truly Wireless in Ear Earbuds with mic, Active Noise Cancellation, 10 Minutes Flash Charge & Upto 38 Hours Battery (Obsidian Black)",4999.0,https://www.amazon.in/images/I/514NPRZ1AQL._AC_UY218_.jpg
11012,Earphones,OnePlusBuds,"OnePlus Nord Buds True Wireless in Ear Earbuds with Mic, 12.4mm Titanium Drivers, Playback:Up to 30hr case, 4-Mic Design + AI Noise Cancellation, IP55 Rating, Fast Charging (Black Slate)",2799.0,https://www.amazon.in/images/I/611BCw7ulaL._AC_UY218_.jpg
11013,Earphones,OnePlusBuds,"OnePlus Nord Buds 2r True Wireless in Ear Earbuds with Mic, 12.4mm Drivers, Playback:Upto 38hr case,4-Mic Design, IP55 Rating [Triple Blue]- @INR 1999 with Bank Offer",2199.0,https://www.amazon.in/images/I/512ch1TdARL._AC_UY218_.jpg
11014,Earphones,OnePlusBuds,"OnePlus Buds Pro 2 Bluetooth Truly Wireless in Ear Earbuds with Spatial Audio Dynamic Head Tracking,co-Created with Dynaudio,Upto 48dB Adaptive Noise Cancellation,Upto 40Hrs Battery[Arbor Green]",11999.0,https://www.amazon.in/images/I/51jJs-kCh6S._AC_UY218_.jpg
11015,Earphones,OnePlusBuds,"OnePlus Buds Pro Bluetooth Truly Wireless in Ear Earbuds with mic, Smart Adaptive Noise Cancellation, 10 Minutes Warp Charge, Upto 38 Hours Battery, Zen Mode, Bluetooth 5.2v (Matte Black)",9990.0,https://www.amazon.in/images/I/419Pe9doxrL._AC_UY218_.jpg
11016,Earphones,OnePlusBuds,"OnePlus Buds Z2 Bluetooth Truly Wireless in Ear Earbuds with mic, Active Noise Cancellation, 10 Minutes Flash Charge & Upto 38 Hours Battery (Pearl White)",4999.0,https://www.amazon.in/images/I/51YiSywGQtL._AC_UY218_.jpg
11017,Earphones,OnePlusBuds,"OnePlus Buds Z2 Bluetooth Truly Wireless in Ear Earbuds with mic, Active Noise Cancellation, 10 Minutes Flash Charge & Upto 38 Hours Battery [Matte Black]",4999.0,https://www.amazon.in/images/I/41shy5i6A7L._AC_UY218_.jpg
11018,Earphones,OnePlusBuds,"OnePlus Nord Buds True Wireless in Ear Earbuds with Mic, 12.4mm Titanium Drivers, Playback:Up to 30hr case, 4-Mic Design + AI Noise Cancellation, IP55 Rating, Fast Charging (White Marble)",3999.0,https://www.amazon.in/images/I/51G-nCt3mKL._AC_UY218_.jpg
11019,Earphones,OnePlusBuds,"OnePlus Buds Pro 2R  Bluetooth Truly Wireless in Ear Earbuds| Up to Rs.1500 Off on Bank Offers | Up-to 45dB Adaptive Noise Cancellation, Dual Drivers, Up-to 40 Hrs Battery [Obsidian Black]",9999.0,https://www.amazon.in/images/I/51eIHcTAdeL._AC_UY218_.jpg
11020,Earphones,OnePlusBuds,"OnePlus Nord Buds True Wireless in Ear Earbuds with Mic, 12.4mm Titanium Drivers, Playback:Up to 30hr case, 4-Mic Design + AI Noise Cancellation, IP55 Rating, Fast Charging (Blue Agate)",2799.0,https://www.amazon.in/images/I/51G-nCt3mKL._AC_UY218_.jpg
11021,Earphones,OnePlusBuds,"OnePlus Buds Pro 2 Bluetooth Truly Wireless in Ear Earbuds with Spatial Audio Dynamic Head Tracking,co-Created with Dynaudio,Upto 48dB Adaptive Noise Cancellation,Upto 40Hrs Battery[Obsidian Black]",11999.0,https://www.amazon.in/images/I/410HxrzQIxL._AC_UY218_.jpg
11022,Earphones,OnePlusBuds,"OnePlus Buds Pro 2R Bluetooth Truly Wireless in Ear Earbuds| Up to Rs.1500 Off on Bank Offers | Up-to 45dB Adaptive Noise Cancellation, Dual Drivers, Up-to 40 Hrs Battery [Misty White]",9999.0,
